ID,Species,"Culture collection number","Isolation source",Country,Continent,"Category 1","Category 2","Category 3"
9942,"Myxococcus virescens","DSM 52355","soil with plant residues from watered park","South Africa",Africa,#Host,#Plants,
9942,,,,,,#Environmental,#Terrestrial,#Soil
9943,"Myxococcus virescens","DSM 52356","soil with plant residues",Brazil,"Middle and South America",#Host,#Plants,
9943,,,,,,#Environmental,#Terrestrial,#Soil
9944,"Myxococcus virescens","DSM 52357","soil with plant residues",USA,"North America",#Host,#Plants,
9944,,,,,,#Environmental,#Terrestrial,#Soil
9945,"Myxococcus virescens","DSM 52358","rotting wood with little soil",USA,"North America","#Host Body Product",#Plant,#Timber
9945,,,,,,#Host,#Plants,"#Decomposing plant"
9945,,,,,,#Environmental,#Terrestrial,#Soil
9946,"Myxococcus virescens","DSM 52359",soil,Egypt,Africa,#Environmental,#Terrestrial,#Soil
9947,"Myxococcus virescens","DSM 52360","sand with leaves of <I>Zostera</I> and other plant material, collected at the beach",Germany,Europe,"#Host Body-Site",#Plant,"#Leaf (Phyllosphere)"
9947,,,,,,#Host,#Plants,"#Aquatic plant"
9947,,,,,,#Environmental,#Terrestrial,#Sandy
9947,,,,,,#Environmental,#Terrestrial,#Coast
9948,"Myxococcus virescens","DSM 52362","soil with plant residues",Germany,Europe,#Host,#Plants,
9948,,,,,,#Environmental,#Terrestrial,#Soil
9949,"Myxococcus virescens","DSM 52363","soil with plant residues and pebbles",Portugal,Europe,#Host,#Plants,
9949,,,,,,#Environmental,#Terrestrial,#Soil
9960,"Myxococcus virescens","DSM 52547",soil,Austria,Europe,#Environmental,#Terrestrial,#Soil
9961,"Myxococcus virescens","DSM 52548","soil from already harvested wheat field",Germany,Europe,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
9961,,,,,,#Environmental,#Terrestrial,#Soil
9961,,,,,,#Engineered,#Agriculture,#Field
9976,"Myxococcus virescens","DSM 52563","soil covering a heap of rubbish",India,Asia,#Environmental,#Terrestrial,#Soil
9976,,,,,,#Engineered,#Waste,
9979,"Myxococcus virescens","DSM 52566","soil with plant residues",Turkey,Asia,#Host,#Plants,
9979,,,,,,#Environmental,#Terrestrial,#Soil
18189,"Myxococcus virescens",,"soil with plant residues inside snail shells",Cyprus,Europe,"#Host Body-Site",,
18189,,,,,,#Host,#Plants,
18189,,,,,,#Host,"#Invertebrates (Other)",#Mollusca
18189,,,,,,#Environmental,#Terrestrial,#Soil
18190,"Myxococcus virescens",,"soil with plant residues",Egypt,Africa,#Host,#Plants,
18190,,,,,,#Environmental,#Terrestrial,#Soil
21156,"Myxococcus virescens",,soil,,"Middle and South America",#Environmental,#Terrestrial,#Soil
21168,"Myxococcus virescens",,"mud and plant residues from a pond",Yugoslavia,Europe,#Host,#Plants,
21168,,,,,,#Environmental,#Aquatic,"#Pond (small)"
21168,,,,,,#Environmental,#Terrestrial,"#Mud (Sludge)"
22277,"Myxococcus virescens",,"soil with plant residues","South Africa",Africa,#Host,#Plants,
22277,,,,,,#Environmental,#Terrestrial,#Soil
22288,"Myxococcus virescens",,"soil with plant residues",USA,"North America",#Host,#Plants,
22288,,,,,,#Environmental,#Terrestrial,#Soil
22289,"Myxococcus virescens",,"soil with plant residues",USA,"North America",#Host,#Plants,
22289,,,,,,#Environmental,#Terrestrial,#Soil
22290,"Myxococcus virescens",,"soil with plant residues",USA,"North America",#Host,#Plants,
22290,,,,,,#Environmental,#Terrestrial,#Soil
22291,"Myxococcus virescens",,"soil with volcanic ash",Spain,Europe,#Environmental,#Terrestrial,#Volcanic
22291,,,,,,#Environmental,#Terrestrial,#Soil
22291,,,,,,#Environmental,#Terrestrial,#Dust
22292,"Myxococcus virescens",,"soil with plant residues",USA,"North America",#Host,#Plants,
22292,,,,,,#Environmental,#Terrestrial,#Soil
22293,"Myxococcus virescens",,"soil with plant residues",USA,"North America",#Host,#Plants,
22293,,,,,,#Environmental,#Terrestrial,#Soil
22294,"Myxococcus virescens",,"soil with plant residues",USA,"North America",#Host,#Plants,
22294,,,,,,#Environmental,#Terrestrial,#Soil
22358,"Myxococcus virescens",,"garden soil with plant residues",Greece,Europe,#Host,#Plants,
22358,,,,,,#Environmental,#Terrestrial,#Soil
22358,,,,,,#Engineered,#Agriculture,#Garden
22359,"Myxococcus virescens",,"soil with plant residues","South Africa",Africa,#Host,#Plants,
22359,,,,,,#Environmental,#Terrestrial,#Soil
22361,"Myxococcus virescens",,soil,Greece,Europe,#Environmental,#Terrestrial,#Soil
22362,"Myxococcus virescens",,"soil, raw humus, plant residues, twigs",Germany,Europe,"#Host Body-Site",#Plant,"#Stem (Branch)"
22362,,,,,,#Host,#Plants,
22362,,,,,,#Environmental,#Terrestrial,#Soil
22363,"Myxococcus virescens",,"soil with plant residues",Germany,Europe,#Host,#Plants,
22363,,,,,,#Environmental,#Terrestrial,#Soil
22364,"Myxococcus virescens",,"soil with plant residues from heathland",Portugal,Europe,#Host,#Plants,"#Shrub (Scrub)"
22364,,,,,,#Environmental,#Terrestrial,#Soil
22365,"Myxococcus virescens",,"soil with plant residues",Germany,Europe,#Host,#Plants,
22365,,,,,,#Environmental,#Terrestrial,#Soil
22366,"Myxococcus virescens",,"soil with plant residues from meadow",Hungary,Europe,#Host,#Plants,
22366,,,,,,#Environmental,#Terrestrial,#Soil
22366,,,,,,#Engineered,#Agriculture,#Meadow
22388,"Myxococcus virescens",,"soil with plant residues, lyophilized","Taiwan, Province of China",Asia,#Host,#Plants,
22388,,,,,,#Environmental,#Terrestrial,#Soil
22390,"Myxococcus virescens",,"soil with plant residues",Spain,Europe,#Host,#Plants,
22390,,,,,,#Environmental,#Terrestrial,#Soil
22392,"Myxococcus virescens",,"soil with lime pebbles and plant residues",Malta,Europe,#Host,#Plants,
22392,,,,,,#Environmental,#Terrestrial,#Soil
22397,"Myxococcus virescens",,"soil with plant residues, lyophilized","Taiwan, Province of China",Asia,#Host,#Plants,
22397,,,,,,#Environmental,#Terrestrial,#Soil
22398,"Myxococcus virescens",,"soil with plant residues",Greece,Europe,#Host,#Plants,
22398,,,,,,#Environmental,#Terrestrial,#Soil
22399,"Myxococcus virescens",,"soil with plant residues, lyophilized","Taiwan, Province of China",Asia,#Host,#Plants,
22399,,,,,,#Environmental,#Terrestrial,#Soil
22422,"Myxococcus virescens",,soil,Indonesia,Asia,#Environmental,#Terrestrial,#Soil
22424,"Myxococcus virescens",,"soil with plant residues","Windward Islands","Middle and South America",#Host,#Plants,
22424,,,,,,#Environmental,#Terrestrial,#Soil
22426,"Myxococcus virescens",,"soil with plant residues","Windward Islands","Middle and South America",#Host,#Plants,
22426,,,,,,#Environmental,#Terrestrial,#Soil
22427,"Myxococcus virescens",,"soil with faeces of donkey and horse",Italy,Europe,"#Host Body Product","#Gastrointestinal tract","#Feces (Stool)"
22427,,,,,,#Host,#Mammals,"#Equidae (Horse)"
22427,,,,,,#Environmental,#Terrestrial,#Soil
22428,"Myxococcus virescens",,"soil with faeces of donkey and horse",Italy,Europe,"#Host Body Product","#Gastrointestinal tract","#Feces (Stool)"
22428,,,,,,#Host,#Mammals,"#Equidae (Horse)"
22428,,,,,,#Environmental,#Terrestrial,#Soil
22429,"Myxococcus virescens",,"soil with plant residues",USA,"North America",#Host,#Plants,
22429,,,,,,#Environmental,#Terrestrial,#Soil
22430,"Myxococcus virescens",,"soil with plant residues",Mexico,"Middle and South America",#Host,#Plants,
22430,,,,,,#Environmental,#Terrestrial,#Soil
22432,"Myxococcus virescens",,"raw humus with sand and plant residues from rain forest",Mexico,"Middle and South America",#Climate,#Hot,#Tropical
22432,,,,,,#Host,#Plants,
22432,,,,,,#Environmental,#Terrestrial,#Sandy
22432,,,,,,#Environmental,#Terrestrial,#Forest
22439,"Myxococcus virescens",,"soil with rotting wood and other plant residues",India,Asia,"#Host Body Product",#Plant,#Timber
22439,,,,,,#Host,#Plants,"#Decomposing plant"
22439,,,,,,#Environmental,#Terrestrial,#Soil
22441,"Myxococcus virescens",,"soil with plant residues",Egypt,Africa,#Host,#Plants,
22441,,,,,,#Environmental,#Terrestrial,#Soil
22443,"Myxococcus virescens",,"soil with plant residues",Mexico,"Middle and South America",#Host,#Plants,
22443,,,,,,#Environmental,#Terrestrial,#Soil
22445,"Myxococcus virescens",,"soil with lime pebbles and plant residues",Mexico,"Middle and South America",#Host,#Plants,
22445,,,,,,#Environmental,#Terrestrial,#Soil
22447,"Myxococcus virescens",,"soil with lime pebbles and plant residues",Mexico,"Middle and South America",#Host,#Plants,
22447,,,,,,#Environmental,#Terrestrial,#Soil
22452,"Myxococcus virescens",,"soil with plant residues",India,Asia,#Host,#Plants,
22452,,,,,,#Environmental,#Terrestrial,#Soil
22453,"Myxococcus virescens",,"soil with plant residues and wood",India,Asia,"#Host Body Product",#Plant,#Timber
22453,,,,,,#Host,#Plants,
22453,,,,,,#Environmental,#Terrestrial,#Soil
22454,"Myxococcus virescens",,"soil with plant residues",India,Asia,#Host,#Plants,
22454,,,,,,#Environmental,#Terrestrial,#Soil
22455,"Myxococcus virescens",,"soil with lime pebbles and plant residues from flower bed","United Kingdom",Europe,#Host,#Plants,
22455,,,,,,#Environmental,#Terrestrial,#Soil
22468,"Myxococcus virescens",,"soil with plant residues",Egypt,Africa,#Host,#Plants,
22468,,,,,,#Environmental,#Terrestrial,#Soil
22470,"Myxococcus virescens",,"soil with plant residues",India,Asia,#Host,#Plants,
22470,,,,,,#Environmental,#Terrestrial,#Soil
22472,"Myxococcus virescens",,"soil with plant residues",Germany,Europe,#Host,#Plants,
22472,,,,,,#Environmental,#Terrestrial,#Soil
22474,"Myxococcus virescens",,"soil with plant residues",Germany,Europe,#Host,#Plants,
22474,,,,,,#Environmental,#Terrestrial,#Soil
22478,"Myxococcus virescens",,"soil with bark and wood",India,Asia,"#Host Body Product",#Plant,#Timber
22478,,,,,,"#Host Body-Site",#Plant,#Bark
22478,,,,,,#Environmental,#Terrestrial,#Soil
22480,"Myxococcus virescens",,"soil with plant residues","Taiwan, Province of China",Asia,#Host,#Plants,
22480,,,,,,#Environmental,#Terrestrial,#Soil
22484,"Myxococcus virescens",,"soil with plant residues beneath fern",Dominica,"Middle and South America",#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
22484,,,,,,#Environmental,#Terrestrial,#Soil
22486,"Myxococcus virescens",,"sand with plant residues",USA,"North America",#Host,#Plants,
22486,,,,,,#Environmental,#Terrestrial,#Sandy
22487,"Myxococcus virescens",,"soil with pig bristles","Taiwan, Province of China",Asia,"#Host Body-Site",#Organ,"#Skin, Nail, Hair"
22487,,,,,,#Host,#Mammals,"#Suidae (Pig,Swine)"
22487,,,,,,#Environmental,#Terrestrial,#Soil
22488,"Myxococcus virescens",,"sand collected besides the beach",Brazil,"Middle and South America",#Environmental,#Terrestrial,#Sandy
22488,,,,,,#Environmental,#Terrestrial,#Coast
22536,"Myxococcus virescens",,"soil with plant residues and rotting wood",France,Europe,"#Host Body Product",#Plant,#Timber
22536,,,,,,#Host,#Plants,
22536,,,,,,#Environmental,#Terrestrial,#Soil
22536,,,,,,#Host,#Plants,"#Decomposing plant"
22537,"Myxococcus virescens",,"soil with plant residues and rotting wood",France,Europe,"#Host Body Product",#Plant,#Timber
22537,,,,,,#Host,#Plants,
22537,,,,,,#Environmental,#Terrestrial,#Soil
22537,,,,,,#Host,#Plants,"#Decomposing plant"
22538,"Myxococcus virescens",,"soil with plant residues",Spain,Europe,#Host,#Plants,
22538,,,,,,#Environmental,#Terrestrial,#Soil
22539,"Myxococcus virescens",,"soil with plant residues",Greece,Europe,#Host,#Plants,
22539,,,,,,#Environmental,#Terrestrial,#Soil
22540,"Myxococcus virescens",,"soil with plant residues and lime pebbles",USA,"North America",#Host,#Plants,
22540,,,,,,#Environmental,#Terrestrial,#Soil
22541,"Myxococcus virescens",,soil,Germany,Europe,#Environmental,#Terrestrial,#Soil
22542,"Myxococcus virescens",,soil,Germany,Europe,#Environmental,#Terrestrial,#Soil
22808,"Myxococcus virescens",,"soil with faeces of rabbit",Germany,Europe,"#Host Body Product","#Gastrointestinal tract","#Feces (Stool)"
22808,,,,,,#Host,#Mammals,"#Leporidae (Rabbit/Hare)"
22808,,,,,,#Environmental,#Terrestrial,#Soil
22827,"Myxococcus virescens",,"dry leaves of bamboo with soil","Taiwan, Province of China",Asia,"#Host Body-Site",#Plant,"#Leaf (Phyllosphere)"
22827,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
22827,,,,,,#Environmental,#Terrestrial,#Soil
22829,"Myxococcus virescens",,"soil with plant residues",Germany,Europe,#Host,#Plants,
22829,,,,,,#Environmental,#Terrestrial,#Soil
22861,"Myxococcus virescens",,"soil with plant residues",Denmark,Europe,#Host,#Plants,
22861,,,,,,#Environmental,#Terrestrial,#Soil
22862,"Myxococcus virescens",,"soil with plant residues",Spain,Europe,#Host,#Plants,
22862,,,,,,#Environmental,#Terrestrial,#Soil
22863,"Myxococcus virescens",,"garden soil with moss",Germany,Europe,#Host,#Plants,#Moss
22863,,,,,,#Environmental,#Terrestrial,#Soil
22863,,,,,,#Engineered,#Agriculture,#Garden
9981,"Myxococcus xanthus","DSM 435","soil with roots",Liberia,Africa,"#Host Body-Site",#Plant,"#Root (Rhizome)"
9981,,,,,,#Environmental,#Terrestrial,#Soil
9984,"Myxococcus xanthus","DSM 16526, ATCC 25232, CCUG 2079, CIP 107069, IFO 13542, NBRC 13542, NCIMB 9412, ATCC 19368",soil,,,#Environmental,#Terrestrial,#Soil
9985,"Myxococcus xanthus","DSM 52364","soil with roots",Liberia,Africa,"#Host Body-Site",#Plant,"#Root (Rhizome)"
9985,,,,,,#Environmental,#Terrestrial,#Soil
9992,"Myxococcus xanthus","DSM 52371","faeces of rabbit, collected near shore",Spain,Europe,"#Host Body Product","#Gastrointestinal tract","#Feces (Stool)"
9992,,,,,,#Host,#Mammals,"#Leporidae (Rabbit/Hare)"
9992,,,,,,#Environmental,#Aquatic,
9993,"Myxococcus xanthus","DSM 52372",soil,Italy,Europe,#Environmental,#Terrestrial,#Soil
9995,"Myxococcus xanthus","DSM 52375","faeces of sheep with little soil and plant residues",Greece,Europe,"#Host Body Product","#Gastrointestinal tract","#Feces (Stool)"
9995,,,,,,#Host,#Plants,
9995,,,,,,#Host,#Mammals,"#Caprinae (Sheep/Goat)"
9995,,,,,,#Environmental,#Terrestrial,#Soil
9997,"Myxococcus xanthus","DSM 52377",soil,USA,"North America",#Environmental,#Terrestrial,#Soil
10003,"Myxococcus xanthus","DSM 52383","soil with plant residues",USA,"North America",#Host,#Plants,
10003,,,,,,#Environmental,#Terrestrial,#Soil
10004,"Myxococcus xanthus","DSM 52384","soil with plant residues",USA,"North America",#Host,#Plants,
10004,,,,,,#Environmental,#Terrestrial,#Soil
10011,"Myxococcus xanthus","DSM 52391","soil from a stream bank",Germany,Europe,#Environmental,#Terrestrial,#Soil
10011,,,,,,#Environmental,#Aquatic,"#River (Creek)"
10012,"Myxococcus xanthus","DSM 52392",soil,Germany,Europe,#Environmental,#Terrestrial,#Soil
10016,"Myxococcus xanthus","DSM 52396","soil collected among roots",India,Asia,"#Host Body-Site",#Plant,"#Root (Rhizome)"
10016,,,,,,#Environmental,#Terrestrial,#Soil
10017,"Myxococcus xanthus","DSM 52397","soil covering a heap of rubbish",India,Asia,#Environmental,#Terrestrial,#Soil
10017,,,,,,#Engineered,#Waste,
10019,"Myxococcus xanthus","DSM 52399","soil collected among roots",India,Asia,"#Host Body-Site",#Plant,"#Root (Rhizome)"
10019,,,,,,#Environmental,#Terrestrial,#Soil
10021,"Myxococcus xanthus","DSM 52401","soil with snail shells and sediment of Nile River",Egypt,Africa,#Host,"#Invertebrates (Other)",#Mollusca
10021,,,,,,#Environmental,#Terrestrial,#Soil
10021,,,,,,#Environmental,#Terrestrial,#Sediment
10021,,,,,,#Environmental,#Aquatic,"#River (Creek)"
10023,"Myxococcus xanthus","DSM 52403",soil,Brazil,"Middle and South America",#Environmental,#Terrestrial,#Soil
10025,"Myxococcus xanthus","DSM 52405","soil with plant residues",Brazil,"Middle and South America",#Host,#Plants,
10025,,,,,,#Environmental,#Terrestrial,#Soil
10026,"Myxococcus xanthus","DSM 52406","soil with plant residues",Brazil,"Middle and South America",#Host,#Plants,
10026,,,,,,#Environmental,#Terrestrial,#Soil
10027,"Myxococcus xanthus","DSM 52407","soil with plant residues",Tunisia,Africa,#Host,#Plants,
10027,,,,,,#Environmental,#Terrestrial,#Soil
10028,"Myxococcus xanthus","DSM 52408","sand with plant residues",Tunisia,Africa,#Host,#Plants,
10028,,,,,,#Environmental,#Terrestrial,#Sandy
10029,"Myxococcus xanthus","DSM 52409","dry plant fibres with some soil","Taiwan, Province of China",Asia,"#Host Body-Site",#Plant,
10029,,,,,,#Environmental,#Terrestrial,#Soil
10030,"Myxococcus xanthus","DSM 52410",soil,"Syrian Arab Republic",Asia,#Environmental,#Terrestrial,#Soil
10031,"Myxococcus xanthus","DSM 52411","plant material with loamy soil","Taiwan, Province of China",Asia,#Host,#Plants,
10031,,,,,,#Environmental,#Terrestrial,#Soil
10032,"Myxococcus xanthus","DSM 52412","plant material with loamy soil","Taiwan, Province of China",Asia,#Host,#Plants,
10032,,,,,,#Environmental,#Terrestrial,#Soil
10033,"Myxococcus xanthus","DSM 52413",soil,Greece,Europe,#Environmental,#Terrestrial,#Soil
10034,"Myxococcus xanthus","DSM 52414",soil,Australia,"Australia and Oceania",#Environmental,#Terrestrial,#Soil
10035,"Myxococcus xanthus","DSM 52415","soil with straw",Germany,Europe,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
10035,,,,,,#Environmental,#Terrestrial,#Soil
10036,"Myxococcus xanthus","DSM 52416",soil,Brazil,"Middle and South America",#Environmental,#Terrestrial,#Soil
10037,"Myxococcus xanthus","DSM 52417",soil,Tunisia,Africa,#Environmental,#Terrestrial,#Soil
10038,"Myxococcus xanthus","DSM 52418",soil,France,Europe,#Environmental,#Terrestrial,#Soil
10039,"Myxococcus xanthus","DSM 52419","soil with plant residues",USA,"North America",#Host,#Plants,
10039,,,,,,#Environmental,#Terrestrial,#Soil
10040,"Myxococcus xanthus","DSM 52420",soil,Germany,Europe,#Environmental,#Terrestrial,#Soil
10041,"Myxococcus xanthus","DSM 52421","garden soil",Poland,Europe,#Engineered,#Agriculture,#Garden
10041,,,,,,#Environmental,#Terrestrial,#Soil
10046,"Myxococcus xanthus","DSM 52426",soil,Netherlands,Europe,#Environmental,#Terrestrial,#Soil
10049,"Myxococcus xanthus","DSM 52429",soil,"South Africa",Africa,#Environmental,#Terrestrial,#Soil
10052,"Myxococcus xanthus","DSM 52432",soil,Spain,Europe,#Environmental,#Terrestrial,#Soil
10053,"Myxococcus xanthus","DSM 52433","soil with plant residues",,Europe,#Host,#Plants,
10053,,,,,,#Environmental,#Terrestrial,#Soil
10057,"Myxococcus xanthus","DSM 52437","faeces of rabbit with soil",Spain,Europe,"#Host Body Product","#Gastrointestinal tract","#Feces (Stool)"
10057,,,,,,#Host,#Mammals,"#Leporidae (Rabbit/Hare)"
10057,,,,,,#Environmental,#Terrestrial,#Soil
10059,"Myxococcus xanthus","DSM 52439","soil with plant residues",Germany,Europe,#Host,#Plants,
10059,,,,,,#Environmental,#Terrestrial,#Soil
10060,"Myxococcus xanthus","DSM 52440","soil with plant residues",Greece,Europe,#Host,#Plants,
10060,,,,,,#Environmental,#Terrestrial,#Soil
10065,"Myxococcus xanthus","DSM 52445","soil with plant residues","South Africa",Africa,#Host,#Plants,
10065,,,,,,#Environmental,#Terrestrial,#Soil
10066,"Myxococcus xanthus","DSM 52446","soil with plant residues","Taiwan, Province of China",Asia,#Host,#Plants,
10066,,,,,,#Environmental,#Terrestrial,#Soil
